Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,1997,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8974183
Nigeria,NGA,1996,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8797110
Nigeria,NGA,1995,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8663328
Nigeria,NGA,1994,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8500443
Nigeria,NGA,1993,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8313410
Nigeria,NGA,1992,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,8112446
Nigeria,NGA,1991,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,7907844
Nigeria,NGA,1990,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,7735942
Nigeria,NGA,1989,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,7534761
Nigeria,NGA,1988,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,7313034
Nigeria,NGA,1987,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,7083505
Nigeria,NGA,1986,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,6857777
Nigeria,NGA,1985,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,6662766
Nigeria,NGA,1984,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,6452891
Nigeria,NGA,1983,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,6234724
Nigeria,NGA,1982,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,6014844
Nigeria,NGA,1981,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,5800021
Nigeria,NGA,1980,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,5619088
Nigeria,NGA,1979,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,5429176
Nigeria,NGA,1978,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,5242735
Nigeria,NGA,1977,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,5071773
Nigeria,NGA,1976,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4926066
Nigeria,NGA,1975,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4818742
Nigeria,NGA,1974,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4704367
Nigeria,NGA,1973,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4584357
Nigeria,NGA,1972,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4462650
Nigeria,NGA,1971,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4344142
Nigeria,NGA,1970,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,4255881
Nigeria,NGA,2020,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,33597851
Nigeria,NGA,2019,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,32752077
Nigeria,NGA,2018,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,31890266
Nigeria,NGA,2017,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,31035028
Nigeria,NGA,2016,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,30204767
Nigeria,NGA,2015,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,29438093
Nigeria,NGA,2014,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,28635050
Nigeria,NGA,2013,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,27802756
Nigeria,NGA,2012,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,26954138
Nigeria,NGA,2011,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,26104092
Nigeria,NGA,2010,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,25327779
Nigeria,NGA,2009,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,24544060
Nigeria,NGA,2008,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,23779968
Nigeria,NGA,2007,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,23056464
Nigeria,NGA,2006,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,22389876
Nigeria,NGA,2005,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,21817605
Nigeria,NGA,2004,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,21251639
Nigeria,NGA,2003,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,20711174
Nigeria,NGA,2002,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,20209192
Nigeria,NGA,2001,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,19757313
Nigeria,NGA,2000,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,19405754
Nigeria,NGA,1999,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,19027157
Nigeria,NGA,1998,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,18637112
Nigeria,NGA,1997,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,18254556
Nigeria,NGA,1996,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,17897088
Nigeria,NGA,1995,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,17627067
Nigeria,NGA,1994,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,17296788
Nigeria,NGA,1993,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,16915945
Nigeria,NGA,1992,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,16505243
Nigeria,NGA,1991,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,16085725
Nigeria,NGA,1990,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,15732459
Nigeria,NGA,1989,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,15318260
Nigeria,NGA,1988,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,14862260
Nigeria,NGA,1987,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,14391976
Nigeria,NGA,1986,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,13932145
Nigeria,NGA,1985,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,13533195
Nigeria,NGA,1984,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,13103852
Nigeria,NGA,1983,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,12656311
Nigeria,NGA,1982,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,12202825
Nigeria,NGA,1981,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,11756683
Nigeria,NGA,1980,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,11386148
Nigeria,NGA,1979,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,10995021
Nigeria,NGA,1978,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,10610394
Nigeria,NGA,1977,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,10258558
Nigeria,NGA,1976,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,9960656
Nigeria,NGA,1975,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,9739456
Nigeria,NGA,1974,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,9505118
Nigeria,NGA,1973,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,9259866
Nigeria,NGA,1972,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,9011036
Nigeria,NGA,1971,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,8768263
Nigeria,NGA,1970,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,8587702
Nigeria,NGA,2020,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,17159642
Nigeria,NGA,2019,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,16724405
Nigeria,NGA,2018,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,16280680
Nigeria,NGA,2017,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,15840381
Nigeria,NGA,2016,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,15413289
Nigeria,NGA,2015,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,15019583
Nigeria,NGA,2014,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,14606412
Nigeria,NGA,2013,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,14177614
Nigeria,NGA,2012,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,13740185
Nigeria,NGA,2011,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,13302132
Nigeria,NGA,2010,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,12902472
Nigeria,NGA,2009,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,12498722
Nigeria,NGA,2008,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,12105234
Nigeria,NGA,2007,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,11733260
Nigeria,NGA,2006,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,11391576
Nigeria,NGA,2005,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,11098664
Nigeria,NGA,2004,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,10808903
Nigeria,NGA,2003,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,10532289
Nigeria,NGA,2002,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,10275709
Nigeria,NGA,2001,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,10045350
Nigeria,NGA,2000,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,9866234
Nigeria,NGA,1999,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,9673191
Nigeria,NGA,1998,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,9474546
Nigeria,NGA,1997,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,9280373
Nigeria,NGA,1996,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,9099978
Nigeria,NGA,1995,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,8963739
Nigeria,NGA,1994,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,8796345
Nigeria,NGA,1993,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,8602535
Nigeria,NGA,1992,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,8392797
Nigeria,NGA,1991,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,8177881
Nigeria,NGA,1990,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,7996517
Nigeria,NGA,1989,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,7783499
Nigeria,NGA,1988,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,7549226
Nigeria,NGA,1987,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,7308471
Nigeria,NGA,1986,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,7074368
Nigeria,NGA,1985,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,6870429
Nigeria,NGA,1984,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,6650961
Nigeria,NGA,1983,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,6421587
Nigeria,NGA,1982,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,6187981
Nigeria,NGA,1981,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5956662
Nigeria,NGA,1980,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5767060
Nigeria,NGA,1979,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5565845
Nigeria,NGA,1978,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5367659
Nigeria,NGA,1977,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5186785
Nigeria,NGA,1976,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,5034590
Nigeria,NGA,1975,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4920714
Nigeria,NGA,1974,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4800751
Nigeria,NGA,1973,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4675509
Nigeria,NGA,1972,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4548386
Nigeria,NGA,1971,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4424121
Nigeria,NGA,1970,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,4331821
Nigeria,NGA,2020,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,7149527
Nigeria,NGA,2019,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6953085
Nigeria,NGA,2018,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6756317
Nigeria,NGA,2017,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6559379
Nigeria,NGA,2016,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6362846
Nigeria,NGA,2015,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6159368
Nigeria,NGA,2014,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5959771
Nigeria,NGA,2013,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5769046
Nigeria,NGA,2012,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5590542
Nigeria,NGA,2011,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5428584
Nigeria,NGA,2010,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5276167
Nigeria,NGA,2009,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5130322
Nigeria,NGA,2008,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,4993785
